%X Y s_xx s_yy s_zz s_xy s_xz s_yz e_xx e_yy e_zz e_xy e_xz e_yz
 +0.148320E+01 -0.100840E+03 +0.120738E+03 -0.555373E+02 +0.215164E+02 +0.349641E+02 +0.000000E+00 +0.000000E+00 +0.188522E-02 -0.146402E-02 +0.000000E+00 +0.132864E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100850E+03 +0.120496E+03 -0.560405E+02 +0.212704E+02 +0.352591E+02 +0.000000E+00 +0.000000E+00 +0.188529E-02 -0.146891E-02 +0.000000E+00 +0.133984E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100860E+03 +0.120270E+03 -0.565361E+02 +0.210323E+02 +0.355437E+02 +0.000000E+00 +0.000000E+00 +0.188552E-02 -0.147380E-02 +0.000000E+00 +0.135066E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100870E+03 +0.120057E+03 -0.570264E+02 +0.208000E+02 +0.358209E+02 +0.000000E+00 +0.000000E+00 +0.188588E-02 -0.147870E-02 +0.000000E+00 +0.136119E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100880E+03 +0.119859E+03 -0.575090E+02 +0.205754E+02 +0.360880E+02 +0.000000E+00 +0.000000E+00 +0.188638E-02 -0.148360E-02 +0.000000E+00 +0.137134E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100890E+03 +0.119671E+03 -0.579866E+02 +0.203560E+02 +0.363481E+02 +0.000000E+00 +0.000000E+00 +0.188699E-02 -0.148851E-02 +0.000000E+00 +0.138123E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100900E+03 +0.119499E+03 -0.584564E+02 +0.201442E+02 +0.365983E+02 +0.000000E+00 +0.000000E+00 +0.188775E-02 -0.149341E-02 +0.000000E+00 +0.139074E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100910E+03 +0.119337E+03 -0.589214E+02 +0.199371E+02 +0.368421E+02 +0.000000E+00 +0.000000E+00 +0.188860E-02 -0.149831E-02 +0.000000E+00 +0.140000E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100920E+03 +0.119189E+03 -0.593787E+02 +0.197374E+02 +0.370760E+02 +0.000000E+00 +0.000000E+00 +0.188958E-02 -0.150321E-02 +0.000000E+00 +0.140889E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100930E+03 +0.119050E+03 -0.598313E+02 +0.195421E+02 +0.373040E+02 +0.000000E+00 +0.000000E+00 +0.189065E-02 -0.150809E-02 +0.000000E+00 +0.141755E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100940E+03 +0.118924E+03 -0.602762E+02 +0.193539E+02 +0.375224E+02 +0.000000E+00 +0.000000E+00 +0.189184E-02 -0.151297E-02 +0.000000E+00 +0.142585E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100950E+03 +0.118807E+03 -0.607166E+02 +0.191697E+02 +0.377353E+02 +0.000000E+00 +0.000000E+00 +0.189310E-02 -0.151784E-02 +0.000000E+00 +0.143394E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100960E+03 +0.118702E+03 -0.611492E+02 +0.189924E+02 +0.379387E+02 +0.000000E+00 +0.000000E+00 +0.189448E-02 -0.152269E-02 +0.000000E+00 +0.144167E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100970E+03 +0.118604E+03 -0.615777E+02 +0.188188E+02 +0.381370E+02 +0.000000E+00 +0.000000E+00 +0.189593E-02 -0.152753E-02 +0.000000E+00 +0.144921E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100980E+03 +0.118519E+03 -0.619983E+02 +0.186519E+02 +0.383260E+02 +0.000000E+00 +0.000000E+00 +0.189748E-02 -0.153235E-02 +0.000000E+00 +0.145639E-02 +0.000000E+00 +0.000000E+00
