%X Y s_xx s_yy s_zz s_xy s_xz s_yz e_xx e_yy e_zz e_xy e_xz e_yz
 +0.110366E+01 -0.100860E+03 -0.208613E+03 -0.111798E+03 -0.105736E+03 +0.855984E+02 +0.000000E+00 +0.000000E+00 -0.195467E-02 -0.115186E-03 +0.000000E+00 +0.325274E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100870E+03 -0.207507E+03 -0.111828E+03 -0.105381E+03 +0.851670E+02 +0.000000E+00 +0.000000E+00 -0.194040E-02 -0.122503E-03 +0.000000E+00 +0.323635E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100880E+03 -0.206408E+03 -0.111855E+03 -0.105027E+03 +0.847353E+02 +0.000000E+00 +0.000000E+00 -0.192624E-02 -0.129734E-03 +0.000000E+00 +0.321994E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100890E+03 -0.205333E+03 -0.111872E+03 -0.104678E+03 +0.843024E+02 +0.000000E+00 +0.000000E+00 -0.191245E-02 -0.136693E-03 +0.000000E+00 +0.320349E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100900E+03 -0.204265E+03 -0.111886E+03 -0.104330E+03 +0.838692E+02 +0.000000E+00 +0.000000E+00 -0.189876E-02 -0.143568E-03 +0.000000E+00 +0.318703E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100910E+03 -0.203219E+03 -0.111891E+03 -0.103986E+03 +0.834353E+02 +0.000000E+00 +0.000000E+00 -0.188542E-02 -0.150184E-03 +0.000000E+00 +0.317054E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100920E+03 -0.202181E+03 -0.111892E+03 -0.103644E+03 +0.830012E+02 +0.000000E+00 +0.000000E+00 -0.187219E-02 -0.156717E-03 +0.000000E+00 +0.315405E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100930E+03 -0.201164E+03 -0.111885E+03 -0.103306E+03 +0.825667E+02 +0.000000E+00 +0.000000E+00 -0.185930E-02 -0.163003E-03 +0.000000E+00 +0.313753E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100940E+03 -0.200154E+03 -0.111876E+03 -0.102970E+03 +0.821321E+02 +0.000000E+00 +0.000000E+00 -0.184651E-02 -0.169208E-03 +0.000000E+00 +0.312102E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100950E+03 -0.199166E+03 -0.111857E+03 -0.102638E+03 +0.816973E+02 +0.000000E+00 +0.000000E+00 -0.183403E-02 -0.175176E-03 +0.000000E+00 +0.310450E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100960E+03 -0.198184E+03 -0.111836E+03 -0.102307E+03 +0.812626E+02 +0.000000E+00 +0.000000E+00 -0.182167E-02 -0.181065E-03 +0.000000E+00 +0.308798E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100970E+03 -0.197222E+03 -0.111808E+03 -0.101980E+03 +0.808281E+02 +0.000000E+00 +0.000000E+00 -0.180961E-02 -0.186728E-03 +0.000000E+00 +0.307147E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100980E+03 -0.196268E+03 -0.111776E+03 -0.101654E+03 +0.803936E+02 +0.000000E+00 +0.000000E+00 -0.179765E-02 -0.192313E-03 +0.000000E+00 +0.305496E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100990E+03 -0.195332E+03 -0.111737E+03 -0.101333E+03 +0.799595E+02 +0.000000E+00 +0.000000E+00 -0.178599E-02 -0.197682E-03 +0.000000E+00 +0.303846E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.101000E+03 -0.194404E+03 -0.111696E+03 -0.101013E+03 +0.795256E+02 +0.000000E+00 +0.000000E+00 -0.177443E-02 -0.202975E-03 +0.000000E+00 +0.302197E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.101010E+03 -0.193494E+03 -0.111647E+03 -0.100697E+03 +0.790923E+02 +0.000000E+00 +0.000000E+00 -0.176315E-02 -0.208062E-03 +0.000000E+00 +0.300551E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.101020E+03 -0.192591E+03 -0.111596E+03 -0.100382E+03 +0.786594E+02 +0.000000E+00 +0.000000E+00 -0.175198E-02 -0.213073E-03 +0.000000E+00 +0.298906E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.101030E+03 -0.191706E+03 -0.111538E+03 -0.100071E+03 +0.782272E+02 +0.000000E+00 +0.000000E+00 -0.174107E-02 -0.217888E-03 +0.000000E+00 +0.297263E-02 +0.000000E+00 +0.000000E+00
